"","DateTime","site","flow"
"1725",2019-11-02 21:00:00,"WSSC",125.15
"1726",2019-11-02 22:00:00,"WSSC",125.15
"1727",2019-11-02 23:00:00,"WSSC",125.15
"1728",2019-11-03 00:00:00,"WSSC",169.13
"1729",2019-11-03 01:00:00,"WSSC",169.13
"1730",2019-11-03 02:00:00,"WSSC",169.13
"1731",2019-11-03 03:00:00,"WSSC",169.13
"1732",2019-11-03 04:00:00,"WSSC",169.13
"1733",2019-11-03 05:00:00,"WSSC",169.13
"1734",2019-11-03 06:00:00,"WSSC",169.13
"1735",2019-11-03 07:00:00,"WSSC",169.13
"1736",2019-11-03 08:00:00,"WSSC",169.13
"1737",2019-11-03 09:00:00,"WSSC",169.13
"1738",2019-11-03 10:00:00,"WSSC",169.13
"1739",2019-11-03 11:00:00,"WSSC",169.13
"1740",2019-11-03 12:00:00,"WSSC",169.13
"1741",2019-11-03 13:00:00,"WSSC",169.13
"1742",2019-11-03 14:00:00,"WSSC",169.13
"1743",2019-11-03 15:00:00,"WSSC",169.13
"1744",2019-11-03 16:00:00,"WSSC",169.13
"1745",2019-11-03 17:00:00,"WSSC",169.13
"1746",2019-11-03 18:00:00,"WSSC",169.13
"1747",2019-11-03 19:00:00,"WSSC",169.13
"1748",2019-11-03 20:00:00,"WSSC",169.13
"1749",2019-11-03 21:00:00,"WSSC",169.13
"1750",2019-11-03 22:00:00,"WSSC",169.13
"1751",2019-11-04 00:00:00,"WSSC",379.56
"1752",2019-11-04 01:00:00,"WSSC",379.56
"1753",2019-11-04 02:00:00,"WSSC",379.56
"1754",2019-11-04 03:00:00,"WSSC",379.56
"1755",2019-11-04 04:00:00,"WSSC",379.56
"1756",2019-11-04 05:00:00,"WSSC",379.56
"1757",2019-11-04 06:00:00,"WSSC",379.56
"1758",2019-11-04 07:00:00,"WSSC",379.56
"1759",2019-11-04 08:00:00,"WSSC",379.56
"1760",2019-11-04 09:00:00,"WSSC",379.56
"1761",2019-11-04 10:00:00,"WSSC",379.56
"1762",2019-11-04 11:00:00,"WSSC",379.56
"1763",2019-11-04 12:00:00,"WSSC",379.56
"1764",2019-11-04 13:00:00,"WSSC",379.56
"1765",2019-11-04 14:00:00,"WSSC",379.56
"1766",2019-11-04 15:00:00,"WSSC",379.56
"1767",2019-11-04 16:00:00,"WSSC",379.56
"1768",2019-11-04 17:00:00,"WSSC",379.56
"1769",2019-11-04 18:00:00,"WSSC",379.56
"1770",2019-11-04 19:00:00,"WSSC",379.56
"1771",2019-11-04 20:00:00,"WSSC",379.56
"1772",2019-11-04 21:00:00,"WSSC",379.56
"1773",2019-11-04 22:00:00,"WSSC",379.56
"1774",2019-11-04 23:00:00,"WSSC",379.56
"1775",2019-11-05 00:00:00,"WSSC",143.57
"1776",2019-11-05 01:00:00,"WSSC",143.57
"1777",2019-11-05 02:00:00,"WSSC",143.57
"1778",2019-11-05 03:00:00,"WSSC",143.57
"1779",2019-11-05 04:00:00,"WSSC",143.57
"1780",2019-11-05 05:00:00,"WSSC",143.57
"1781",2019-11-05 06:00:00,"WSSC",143.57
"1782",2019-11-05 07:00:00,"WSSC",143.57
"1783",2019-11-05 08:00:00,"WSSC",143.57
"1784",2019-11-05 09:00:00,"WSSC",143.57
"1785",2019-11-05 10:00:00,"WSSC",143.57
"1786",2019-11-05 11:00:00,"WSSC",143.57
"1787",2019-11-05 12:00:00,"WSSC",143.57
"1788",2019-11-05 13:00:00,"WSSC",143.57
"1789",2019-11-05 14:00:00,"WSSC",143.57
"1790",2019-11-05 15:00:00,"WSSC",143.57
"1791",2019-11-05 16:00:00,"WSSC",143.57
"1792",2019-11-05 17:00:00,"WSSC",143.57
"1793",2019-11-05 18:00:00,"WSSC",143.57
"1794",2019-11-05 19:00:00,"WSSC",143.57
"1795",2019-11-05 20:00:00,"WSSC",143.57
"1796",2019-11-05 21:00:00,"WSSC",143.57
"1797",2019-11-05 22:00:00,"WSSC",143.57
"1798",2019-11-05 23:00:00,"WSSC",143.57
"1799",2019-11-06 00:00:00,"WSSC",144.34
"1800",2019-11-06 01:00:00,"WSSC",144.34
"1801",2019-11-06 02:00:00,"WSSC",144.34
"1802",2019-11-06 03:00:00,"WSSC",144.34
"1803",2019-11-06 04:00:00,"WSSC",144.34
"1804",2019-11-06 05:00:00,"WSSC",144.34
"1805",2019-11-06 06:00:00,"WSSC",144.34
"1806",2019-11-06 07:00:00,"WSSC",144.34
"1807",2019-11-06 08:00:00,"WSSC",144.34
"1808",2019-11-06 09:00:00,"WSSC",144.34
"1809",2019-11-06 10:00:00,"WSSC",144.34
"1810",2019-11-06 11:00:00,"WSSC",144.34
"1811",2019-11-06 12:00:00,"WSSC",144.34
"1812",2019-11-06 13:00:00,"WSSC",144.34
"1813",2019-11-06 14:00:00,"WSSC",144.34
"1814",2019-11-06 15:00:00,"WSSC",144.34
"1815",2019-11-06 16:00:00,"WSSC",144.34
"1816",2019-11-06 17:00:00,"WSSC",144.34
"1817",2019-11-06 18:00:00,"WSSC",144.34
"1818",2019-11-06 19:00:00,"WSSC",144.34
"1819",2019-11-06 20:00:00,"WSSC",144.34
"1820",2019-11-06 21:00:00,"WSSC",144.34
"1821",2019-11-06 22:00:00,"WSSC",144.34
"1822",2019-11-06 23:00:00,"WSSC",144.34
"1823",2019-11-07 00:00:00,"WSSC",144.68
"1824",2019-11-07 01:00:00,"WSSC",144.68
"1825",2019-11-07 02:00:00,"WSSC",144.68
"1826",2019-11-07 03:00:00,"WSSC",144.68
"1827",2019-11-07 04:00:00,"WSSC",144.68
"1828",2019-11-07 05:00:00,"WSSC",144.68
"1829",2019-11-07 06:00:00,"WSSC",144.68
"1830",2019-11-07 07:00:00,"WSSC",144.68
"1831",2019-11-07 08:00:00,"WSSC",144.68
"1832",2019-11-07 09:00:00,"WSSC",144.68
"1833",2019-11-07 10:00:00,"WSSC",144.68
"1834",2019-11-07 11:00:00,"WSSC",144.68
"1835",2019-11-07 12:00:00,"WSSC",144.68
"1836",2019-11-07 13:00:00,"WSSC",144.68
"1837",2019-11-07 14:00:00,"WSSC",144.68
"1838",2019-11-07 15:00:00,"WSSC",144.68
"1839",2019-11-07 16:00:00,"WSSC",144.68
"1840",2019-11-07 17:00:00,"WSSC",144.68
"1841",2019-11-07 18:00:00,"WSSC",144.68
"1842",2019-11-07 19:00:00,"WSSC",144.68
"1843",2019-11-07 20:00:00,"WSSC",144.68
"1844",2019-11-07 21:00:00,"WSSC",144.68
"1845",2019-11-07 22:00:00,"WSSC",144.68
"1846",2019-11-07 23:00:00,"WSSC",144.68
"1847",2019-11-08 00:00:00,"WSSC",142.93
"1848",2019-11-08 01:00:00,"WSSC",142.93
"1849",2019-11-08 02:00:00,"WSSC",142.93
"1850",2019-11-08 03:00:00,"WSSC",142.93
"1851",2019-11-08 04:00:00,"WSSC",142.93
"1852",2019-11-08 05:00:00,"WSSC",142.93
"1853",2019-11-08 06:00:00,"WSSC",142.93
"1854",2019-11-08 07:00:00,"WSSC",142.93
"1855",2019-11-08 08:00:00,"WSSC",142.93
"1856",2019-11-08 09:00:00,"WSSC",142.93
"1857",2019-11-08 10:00:00,"WSSC",142.93
"1858",2019-11-08 11:00:00,"WSSC",142.93
"1859",2019-11-08 12:00:00,"WSSC",142.93
"1860",2019-11-08 13:00:00,"WSSC",142.93
"1861",2019-11-08 14:00:00,"WSSC",142.93
"1862",2019-11-08 15:00:00,"WSSC",142.93
"1863",2019-11-08 16:00:00,"WSSC",142.93
"1864",2019-11-08 17:00:00,"WSSC",142.93
"1865",2019-11-08 18:00:00,"WSSC",142.93
"1866",2019-11-08 19:00:00,"WSSC",142.93
"1867",2019-11-08 20:00:00,"WSSC",142.93
"1868",2019-11-08 21:00:00,"WSSC",142.93
"1869",2019-11-08 22:00:00,"WSSC",142.93
"1870",2019-11-08 23:00:00,"WSSC",142.93
"1871",2019-11-09 00:00:00,"WSSC",141.32
"1872",2019-11-09 01:00:00,"WSSC",141.32
"1873",2019-11-09 02:00:00,"WSSC",141.32
"1874",2019-11-09 03:00:00,"WSSC",141.32
"1875",2019-11-09 04:00:00,"WSSC",141.32
"1876",2019-11-09 05:00:00,"WSSC",141.32
"1877",2019-11-09 06:00:00,"WSSC",141.32
"1878",2019-11-09 07:00:00,"WSSC",141.32
"1879",2019-11-09 08:00:00,"WSSC",141.32
"1880",2019-11-09 09:00:00,"WSSC",141.32
"1881",2019-11-09 10:00:00,"WSSC",141.32
"1882",2019-11-09 11:00:00,"WSSC",141.32
"1883",2019-11-09 12:00:00,"WSSC",141.32
"1884",2019-11-09 13:00:00,"WSSC",141.32
"1885",2019-11-09 14:00:00,"WSSC",141.32
"1886",2019-11-09 15:00:00,"WSSC",141.32
"1887",2019-11-09 16:00:00,"WSSC",141.32
"1888",2019-11-09 17:00:00,"WSSC",141.32
"1889",2019-11-09 18:00:00,"WSSC",141.32
"1890",2019-11-09 19:00:00,"WSSC",141.32
"1891",2019-11-09 20:00:00,"WSSC",141.32
"1892",2019-11-09 21:00:00,"WSSC",141.32
"1893",2019-11-09 22:00:00,"WSSC",141.32
"1894",2019-11-09 23:00:00,"WSSC",141.32
"1895",2019-11-10 00:00:00,"WSSC",149.18
"1896",2019-11-10 01:00:00,"WSSC",149.18
"1897",2019-11-10 02:00:00,"WSSC",149.18
"1898",2019-11-10 03:00:00,"WSSC",149.18
"1899",2019-11-10 04:00:00,"WSSC",149.18
"1900",2019-11-10 05:00:00,"WSSC",149.18
"1901",2019-11-10 06:00:00,"WSSC",149.18
"1902",2019-11-10 07:00:00,"WSSC",149.18
"1903",2019-11-10 08:00:00,"WSSC",149.18
"1904",2019-11-10 09:00:00,"WSSC",149.18
"1905",2019-11-10 10:00:00,"WSSC",149.18
"1906",2019-11-10 11:00:00,"WSSC",149.18
"1907",2019-11-10 12:00:00,"WSSC",149.18
"1908",2019-11-10 13:00:00,"WSSC",149.18
"1909",2019-11-10 14:00:00,"WSSC",149.18
"1910",2019-11-10 15:00:00,"WSSC",149.18
"1911",2019-11-10 16:00:00,"WSSC",149.18
"1912",2019-11-10 17:00:00,"WSSC",149.18
"1913",2019-11-10 18:00:00,"WSSC",149.18
"1914",2019-11-10 19:00:00,"WSSC",149.18
"1915",2019-11-10 20:00:00,"WSSC",149.18
"1916",2019-11-10 21:00:00,"WSSC",149.18
"1917",2019-11-10 22:00:00,"WSSC",149.18
"1918",2019-11-10 23:00:00,"WSSC",149.18
"1919",2019-11-11 00:00:00,"WSSC",151.67
"1920",2019-11-11 01:00:00,"WSSC",151.67
"1921",2019-11-11 02:00:00,"WSSC",151.67
"1922",2019-11-11 03:00:00,"WSSC",151.67
"1923",2019-11-11 04:00:00,"WSSC",151.67
"1924",2019-11-11 05:00:00,"WSSC",151.67
"1925",2019-11-11 06:00:00,"WSSC",151.67
"1926",2019-11-11 07:00:00,"WSSC",151.67
"1927",2019-11-11 08:00:00,"WSSC",151.67
"1928",2019-11-11 09:00:00,"WSSC",151.67
"1929",2019-11-11 10:00:00,"WSSC",151.67
"1930",2019-11-11 11:00:00,"WSSC",151.67
"1931",2019-11-11 12:00:00,"WSSC",151.67
"1932",2019-11-11 13:00:00,"WSSC",151.67
"1933",2019-11-11 14:00:00,"WSSC",151.67
"1934",2019-11-11 15:00:00,"WSSC",151.67
"1935",2019-11-11 16:00:00,"WSSC",151.67
"1936",2019-11-11 17:00:00,"WSSC",151.67
"1937",2019-11-11 18:00:00,"WSSC",151.67
"1938",2019-11-11 19:00:00,"WSSC",151.67
"1939",2019-11-11 20:00:00,"WSSC",151.67
"1940",2019-11-11 21:00:00,"WSSC",151.67
"1941",2019-11-11 22:00:00,"WSSC",151.67
"1942",2019-11-11 23:00:00,"WSSC",151.67
"1943",2019-11-12 00:00:00,"WSSC",138.13
"1944",2019-11-12 01:00:00,"WSSC",138.13
"1945",2019-11-12 02:00:00,"WSSC",138.13
"1946",2019-11-12 03:00:00,"WSSC",138.13
"1947",2019-11-12 04:00:00,"WSSC",138.13
"1948",2019-11-12 05:00:00,"WSSC",138.13
"1949",2019-11-12 06:00:00,"WSSC",138.13
"1950",2019-11-12 07:00:00,"WSSC",138.13
"1951",2019-11-12 08:00:00,"WSSC",138.13
"1952",2019-11-12 09:00:00,"WSSC",138.13
"1953",2019-11-12 10:00:00,"WSSC",138.13
"1954",2019-11-12 11:00:00,"WSSC",138.13
"1955",2019-11-12 12:00:00,"WSSC",138.13
"1956",2019-11-12 13:00:00,"WSSC",138.13
"1957",2019-11-12 14:00:00,"WSSC",138.13
"1958",2019-11-12 15:00:00,"WSSC",138.13
"1959",2019-11-12 16:00:00,"WSSC",138.13
"1960",2019-11-12 17:00:00,"WSSC",138.13
"1961",2019-11-12 18:00:00,"WSSC",138.13
"1962",2019-11-12 19:00:00,"WSSC",138.13
"1963",2019-11-12 20:00:00,"WSSC",138.13
"1964",2019-11-12 21:00:00,"WSSC",138.13
"1965",2019-11-12 22:00:00,"WSSC",138.13
"1966",2019-11-12 23:00:00,"WSSC",138.13
"1967",2019-11-13 00:00:00,"WSSC",133.7
"1968",2019-11-13 01:00:00,"WSSC",133.7
"1969",2019-11-13 02:00:00,"WSSC",133.7
"1970",2019-11-13 03:00:00,"WSSC",133.7
"1971",2019-11-13 04:00:00,"WSSC",133.7
"1972",2019-11-13 05:00:00,"WSSC",133.7
"1973",2019-11-13 06:00:00,"WSSC",133.7
"1974",2019-11-13 07:00:00,"WSSC",133.7
"1975",2019-11-13 08:00:00,"WSSC",133.7
"1976",2019-11-13 09:00:00,"WSSC",133.7
"1977",2019-11-13 10:00:00,"WSSC",133.7
"1978",2019-11-13 11:00:00,"WSSC",133.7
"1979",2019-11-13 12:00:00,"WSSC",133.7
"1980",2019-11-13 13:00:00,"WSSC",133.7
"1981",2019-11-13 14:00:00,"WSSC",133.7
"1982",2019-11-13 15:00:00,"WSSC",133.7
"1983",2019-11-13 16:00:00,"WSSC",133.7
"1984",2019-11-13 17:00:00,"WSSC",133.7
"1985",2019-11-13 18:00:00,"WSSC",133.7
"1986",2019-11-13 19:00:00,"WSSC",133.7
"1987",2019-11-13 20:00:00,"WSSC",133.7
"1988",2019-11-13 21:00:00,"WSSC",133.7
"1989",2019-11-13 22:00:00,"WSSC",133.7
"1990",2019-11-13 23:00:00,"WSSC",133.7
"1991",2019-11-14 00:00:00,"WSSC",133.33
"1992",2019-11-14 01:00:00,"WSSC",133.33
"1993",2019-11-14 02:00:00,"WSSC",133.33
"1994",2019-11-14 03:00:00,"WSSC",133.33
"1995",2019-11-14 04:00:00,"WSSC",133.33
"1996",2019-11-14 05:00:00,"WSSC",133.33
"1997",2019-11-14 06:00:00,"WSSC",133.33
"1998",2019-11-14 07:00:00,"WSSC",133.33
"1999",2019-11-14 08:00:00,"WSSC",133.33
"2000",2019-11-14 09:00:00,"WSSC",133.33
"2001",2019-11-14 10:00:00,"WSSC",133.33
"2002",2019-11-14 11:00:00,"WSSC",133.33
"2003",2019-11-14 12:00:00,"WSSC",133.33
"2004",2019-11-14 13:00:00,"WSSC",133.33
"2005",2019-11-14 14:00:00,"WSSC",133.33
"2006",2019-11-14 15:00:00,"WSSC",133.33
"2007",2019-11-14 16:00:00,"WSSC",133.33
"2008",2019-11-14 17:00:00,"WSSC",133.33
"2009",2019-11-14 18:00:00,"WSSC",133.33
"2010",2019-11-14 19:00:00,"WSSC",133.33
"2011",2019-11-14 20:00:00,"WSSC",133.33
"2012",2019-11-14 21:00:00,"WSSC",133.33
"2013",2019-11-14 22:00:00,"WSSC",133.33
"2014",2019-11-14 23:00:00,"WSSC",133.33
"2015",2019-11-15 00:00:00,"WSSC",136.85
"2016",2019-11-15 01:00:00,"WSSC",136.85
"2017",2019-11-15 02:00:00,"WSSC",136.85
"2018",2019-11-15 03:00:00,"WSSC",136.85
"2019",2019-11-15 04:00:00,"WSSC",136.85
"2020",2019-11-15 05:00:00,"WSSC",136.85
"2021",2019-11-15 06:00:00,"WSSC",136.85
"2022",2019-11-15 07:00:00,"WSSC",136.85
"2023",2019-11-15 08:00:00,"WSSC",136.85
"2024",2019-11-15 09:00:00,"WSSC",136.85
"2025",2019-11-15 10:00:00,"WSSC",136.85
"2026",2019-11-15 11:00:00,"WSSC",136.85
"2027",2019-11-15 12:00:00,"WSSC",136.85
"2028",2019-11-15 13:00:00,"WSSC",136.85
"2029",2019-11-15 14:00:00,"WSSC",136.85
"2030",2019-11-15 15:00:00,"WSSC",136.85
"2031",2019-11-15 16:00:00,"WSSC",136.85
"2032",2019-11-15 17:00:00,"WSSC",136.85
"2033",2019-11-15 18:00:00,"WSSC",136.85
"2034",2019-11-15 19:00:00,"WSSC",136.85
"2035",2019-11-15 20:00:00,"WSSC",136.85
"2036",2019-11-15 21:00:00,"WSSC",136.85
"2037",2019-11-15 22:00:00,"WSSC",136.85
"2038",2019-11-15 23:00:00,"WSSC",136.85
"2039",2019-11-16 00:00:00,"WSSC",139.55
"2040",2019-11-16 01:00:00,"WSSC",139.55
"2041",2019-11-16 02:00:00,"WSSC",139.55
"2042",2019-11-16 03:00:00,"WSSC",139.55
"2043",2019-11-16 04:00:00,"WSSC",139.55
"2044",2019-11-16 05:00:00,"WSSC",139.55
"2045",2019-11-16 06:00:00,"WSSC",139.55
"2046",2019-11-16 07:00:00,"WSSC",139.55
"2047",2019-11-16 08:00:00,"WSSC",139.55
"2048",2019-11-16 09:00:00,"WSSC",139.55
"2049",2019-11-16 10:00:00,"WSSC",139.55
"2050",2019-11-16 11:00:00,"WSSC",139.55
"2051",2019-11-16 12:00:00,"WSSC",139.55
"2052",2019-11-16 13:00:00,"WSSC",139.55
"2053",2019-11-16 14:00:00,"WSSC",139.55
"2054",2019-11-16 15:00:00,"WSSC",139.55
"2055",2019-11-16 16:00:00,"WSSC",139.55
"2056",2019-11-16 17:00:00,"WSSC",139.55
"2057",2019-11-16 18:00:00,"WSSC",139.55
"2058",2019-11-16 19:00:00,"WSSC",139.55
"2059",2019-11-16 20:00:00,"WSSC",139.55
"2060",2019-11-16 21:00:00,"WSSC",139.55
"2061",2019-11-16 22:00:00,"WSSC",139.55
"2062",2019-11-16 23:00:00,"WSSC",139.55
"2063",2019-11-17 00:00:00,"WSSC",144.36
"2064",2019-11-17 01:00:00,"WSSC",144.36
"2065",2019-11-17 02:00:00,"WSSC",144.36
"2066",2019-11-17 03:00:00,"WSSC",144.36
"2067",2019-11-17 04:00:00,"WSSC",144.36
"2068",2019-11-17 05:00:00,"WSSC",144.36
"2069",2019-11-17 06:00:00,"WSSC",144.36
"2070",2019-11-17 07:00:00,"WSSC",144.36
"2071",2019-11-17 08:00:00,"WSSC",144.36
"2072",2019-11-17 09:00:00,"WSSC",144.36
"2073",2019-11-17 10:00:00,"WSSC",144.36
"2074",2019-11-17 11:00:00,"WSSC",144.36
"2075",2019-11-17 12:00:00,"WSSC",144.36
"2076",2019-11-17 13:00:00,"WSSC",144.36
"2077",2019-11-17 14:00:00,"WSSC",144.36
"2078",2019-11-17 15:00:00,"WSSC",144.36
"2079",2019-11-17 16:00:00,"WSSC",144.36
"2080",2019-11-17 17:00:00,"WSSC",144.36
"2081",2019-11-17 18:00:00,"WSSC",144.36
"2082",2019-11-17 19:00:00,"WSSC",144.36
"2083",2019-11-17 20:00:00,"WSSC",144.36
"2084",2019-11-17 21:00:00,"WSSC",144.36
"2085",2019-11-17 22:00:00,"WSSC",144.36
"2086",2019-11-17 23:00:00,"WSSC",144.36
"2087",2019-11-18 00:00:00,"WSSC",145.36
"2088",2019-11-18 01:00:00,"WSSC",145.36
"2089",2019-11-18 02:00:00,"WSSC",145.36
"2090",2019-11-18 03:00:00,"WSSC",145.36
"2091",2019-11-18 04:00:00,"WSSC",145.36
"2092",2019-11-18 05:00:00,"WSSC",145.36
"2093",2019-11-18 06:00:00,"WSSC",145.36
"2094",2019-11-18 07:00:00,"WSSC",145.36
"2095",2019-11-18 08:00:00,"WSSC",145.36
"2096",2019-11-18 09:00:00,"WSSC",145.36
"2097",2019-11-18 10:00:00,"WSSC",145.36
"2098",2019-11-18 11:00:00,"WSSC",145.36
"2099",2019-11-18 12:00:00,"WSSC",145.36
"2100",2019-11-18 13:00:00,"WSSC",145.36
"2101",2019-11-18 14:00:00,"WSSC",145.36
"2102",2019-11-18 15:00:00,"WSSC",145.36
"2103",2019-11-18 16:00:00,"WSSC",145.36
"2104",2019-11-18 17:00:00,"WSSC",145.36
"2105",2019-11-18 18:00:00,"WSSC",145.36
"2106",2019-11-18 19:00:00,"WSSC",145.36
"2107",2019-11-18 20:00:00,"WSSC",145.36
"2108",2019-11-18 21:00:00,"WSSC",145.36
"2109",2019-11-18 22:00:00,"WSSC",145.36
"2110",2019-11-18 23:00:00,"WSSC",145.36
"2111",2019-11-19 00:00:00,"WSSC",136.74
"2112",2019-11-19 01:00:00,"WSSC",136.74
"2113",2019-11-19 02:00:00,"WSSC",136.74
"2114",2019-11-19 03:00:00,"WSSC",136.74
"2115",2019-11-19 04:00:00,"WSSC",136.74
"2116",2019-11-19 05:00:00,"WSSC",136.74
"2117",2019-11-19 06:00:00,"WSSC",136.74
"2118",2019-11-19 07:00:00,"WSSC",136.74
"2119",2019-11-19 08:00:00,"WSSC",136.74
"2120",2019-11-19 09:00:00,"WSSC",136.74
"2121",2019-11-19 10:00:00,"WSSC",136.74
"2122",2019-11-19 11:00:00,"WSSC",136.74
"2123",2019-11-19 12:00:00,"WSSC",136.74
"2124",2019-11-19 13:00:00,"WSSC",136.74
"2125",2019-11-19 14:00:00,"WSSC",136.74
"2126",2019-11-19 15:00:00,"WSSC",136.74
"2127",2019-11-19 16:00:00,"WSSC",136.74
"2128",2019-11-19 17:00:00,"WSSC",136.74
"2129",2019-11-19 18:00:00,"WSSC",136.74
"2130",2019-11-19 19:00:00,"WSSC",136.74
"2131",2019-11-19 20:00:00,"WSSC",136.74
"2132",2019-11-19 21:00:00,"WSSC",136.74
"2133",2019-11-19 22:00:00,"WSSC",136.74
"2134",2019-11-19 23:00:00,"WSSC",136.74
"2135",2019-11-20 00:00:00,"WSSC",136.79
"2136",2019-11-20 01:00:00,"WSSC",136.79
"2137",2019-11-20 02:00:00,"WSSC",136.79
"2138",2019-11-20 03:00:00,"WSSC",136.79
"2139",2019-11-20 04:00:00,"WSSC",136.79
"2140",2019-11-20 05:00:00,"WSSC",136.79
"2141",2019-11-20 06:00:00,"WSSC",136.79
"2142",2019-11-20 07:00:00,"WSSC",136.79
"2143",2019-11-20 08:00:00,"WSSC",136.79
"2144",2019-11-20 09:00:00,"WSSC",136.79
"2145",2019-11-20 10:00:00,"WSSC",136.79
"2146",2019-11-20 11:00:00,"WSSC",136.79
"2147",2019-11-20 12:00:00,"WSSC",136.79
"2148",2019-11-20 13:00:00,"WSSC",136.79
"2149",2019-11-20 14:00:00,"WSSC",136.79
"2150",2019-11-20 15:00:00,"WSSC",136.79
"2151",2019-11-20 16:00:00,"WSSC",136.79
"2152",2019-11-20 17:00:00,"WSSC",136.79
"2153",2019-11-20 18:00:00,"WSSC",136.79
"2154",2019-11-20 19:00:00,"WSSC",136.79
"2155",2019-11-20 20:00:00,"WSSC",136.79
"2156",2019-11-20 21:00:00,"WSSC",136.79
"2157",2019-11-20 22:00:00,"WSSC",136.79
"2158",2019-11-20 23:00:00,"WSSC",136.79
"2159",2019-10-07 00:00:00,"WA_GF",134.09
"2160",2019-10-07 01:00:00,"WA_GF",134.09
"2161",2019-10-07 02:00:00,"WA_GF",134.09
"2162",2019-10-07 03:00:00,"WA_GF",134.09
"2163",2019-10-07 04:00:00,"WA_GF",134.09
"2164",2019-10-07 05:00:00,"WA_GF",134.09
"2165",2019-10-07 06:00:00,"WA_GF",134.09
"2166",2019-10-07 07:00:00,"WA_GF",134.09
"2167",2019-10-07 08:00:00,"WA_GF",134.09
"2168",2019-10-07 09:00:00,"WA_GF",134.09
"2169",2019-10-07 10:00:00,"WA_GF",134.09
"2170",2019-10-07 11:00:00,"WA_GF",134.09
"2171",2019-10-07 12:00:00,"WA_GF",134.09
"2172",2019-10-07 13:00:00,"WA_GF",134.09
"2173",2019-10-07 14:00:00,"WA_GF",134.09
"2174",2019-10-07 15:00:00,"WA_GF",134.09
"2175",2019-10-07 16:00:00,"WA_GF",134.09
"2176",2019-10-07 17:00:00,"WA_GF",134.09
"2177",2019-10-07 18:00:00,"WA_GF",134.09
"2178",2019-10-07 19:00:00,"WA_GF",134.09
"2179",2019-10-07 20:00:00,"WA_GF",134.09
"2180",2019-10-07 21:00:00,"WA_GF",134.09
"2181",2019-10-07 22:00:00,"WA_GF",134.09
"2182",2019-10-07 23:00:00,"WA_GF",134.09
"2183",2019-10-08 00:00:00,"WA_GF",144.99
"2184",2019-10-08 01:00:00,"WA_GF",144.99
"2185",2019-10-08 02:00:00,"WA_GF",144.99
"2186",2019-10-08 03:00:00,"WA_GF",144.99
"2187",2019-10-08 04:00:00,"WA_GF",144.99
"2188",2019-10-08 05:00:00,"WA_GF",144.99
"2189",2019-10-08 06:00:00,"WA_GF",144.99
"2190",2019-10-08 07:00:00,"WA_GF",144.99
"2191",2019-10-08 08:00:00,"WA_GF",144.99
"2192",2019-10-08 09:00:00,"WA_GF",144.99
"2193",2019-10-08 10:00:00,"WA_GF",144.99
"2194",2019-10-08 11:00:00,"WA_GF",144.99
"2195",2019-10-08 12:00:00,"WA_GF",144.99
"2196",2019-10-08 13:00:00,"WA_GF",144.99
"2197",2019-10-08 14:00:00,"WA_GF",144.99
"2198",2019-10-08 15:00:00,"WA_GF",144.99
"2199",2019-10-08 16:00:00,"WA_GF",144.99
"2200",2019-10-08 17:00:00,"WA_GF",144.99
"2201",2019-10-08 18:00:00,"WA_GF",144.99
"2202",2019-10-08 19:00:00,"WA_GF",144.99
"2203",2019-10-08 20:00:00,"WA_GF",144.99
"2204",2019-10-08 21:00:00,"WA_GF",144.99
"2205",2019-10-08 22:00:00,"WA_GF",144.99
"2206",2019-10-08 23:00:00,"WA_GF",144.99
"2207",2019-10-09 00:00:00,"WA_GF",145.66
"2208",2019-10-09 01:00:00,"WA_GF",145.66
"2209",2019-10-09 02:00:00,"WA_GF",145.66
"2210",2019-10-09 03:00:00,"WA_GF",145.66
"2211",2019-10-09 04:00:00,"WA_GF",145.66
"2212",2019-10-09 05:00:00,"WA_GF",145.66
"2213",2019-10-09 06:00:00,"WA_GF",145.66
"2214",2019-10-09 07:00:00,"WA_GF",145.66
"2215",2019-10-09 08:00:00,"WA_GF",145.66
"2216",2019-10-09 09:00:00,"WA_GF",145.66
"2217",2019-10-09 10:00:00,"WA_GF",145.66
"2218",2019-10-09 11:00:00,"WA_GF",145.66
"2219",2019-10-09 12:00:00,"WA_GF",145.66
"2220",2019-10-09 13:00:00,"WA_GF",145.66
"2221",2019-10-09 14:00:00,"WA_GF",145.66
"2222",2019-10-09 15:00:00,"WA_GF",145.66
"2223",2019-10-09 16:00:00,"WA_GF",145.66
"2224",2019-10-09 17:00:00,"WA_GF",145.66
"2225",2019-10-09 18:00:00,"WA_GF",145.66
"2226",2019-10-09 19:00:00,"WA_GF",145.66
"2227",2019-10-09 20:00:00,"WA_GF",145.66
"2228",2019-10-09 21:00:00,"WA_GF",145.66
"2229",2019-10-09 22:00:00,"WA_GF",145.66
"2230",2019-10-09 23:00:00,"WA_GF",145.66
"2231",2019-10-10 00:00:00,"WA_GF",140.54
"2232",2019-10-10 01:00:00,"WA_GF",140.54
"2233",2019-10-10 02:00:00,"WA_GF",140.54
"2234",2019-10-10 03:00:00,"WA_GF",140.54
"2235",2019-10-10 04:00:00,"WA_GF",140.54
"2236",2019-10-10 05:00:00,"WA_GF",140.54
"2237",2019-10-10 06:00:00,"WA_GF",140.54
"2238",2019-10-10 07:00:00,"WA_GF",140.54
"2239",2019-10-10 08:00:00,"WA_GF",140.54
